Created,9/24/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2006,California                                        ,Hearing impairments                ,381,391,436,"1,208",7,142,71,578,410,"1,208",495,603,695,778,812,848,"4,231",924,878,871,856,835,719,"5,083",358,135,75,55,623,"9,937",67,"1,051",776,"4,943","3,100","9,937",0,"9,937","11,145"
2006,California                                        ,Speech or language impairments     ,"9,488","15,524","18,903","43,915",341,"3,525","2,836","21,184","16,029","43,915","23,194","23,049","22,327","18,657","14,438","9,983","111,648","6,893","4,748","3,432","2,602","2,098","1,539","21,312",496,70,         x,         x,603,"133,563","1,131","12,567","9,456","61,200","49,209","133,563",0,"133,563","177,478"
2006,California                                        ,Visual impairments                 ,162,173,175,510,         x,44,         x,228,198,510,230,266,279,285,274,301,"1,635",310,322,321,312,344,256,"1,865",143,96,64,55,358,"3,858",23,412,366,"1,601","1,456","3,858",0,"3,858","4,368"
2006,California                                        ,Emotional disturbance              ,         x,         x,73,92,0,         x,23,         x,47,92,229,465,808,"1,074","1,464","1,856","5,896","2,269","2,679","3,133","3,591","3,911","3,660","19,243","1,356",314,125,50,"1,845","26,984",351,812,"6,006","6,628","13,187","26,984",0,"26,984","27,076"
2006,California                                        ,Orthopedic impairments             ,573,678,719,"1,970",13,156,123,966,712,"1,970",889,871,942,942,953,"1,050","5,647",960,"1,013",946,891,868,764,"5,442",576,378,308,271,"1,533","12,622",77,"1,089","1,073","5,770","4,613","12,622",0,"12,622","14,592"
2006,California                                        ,Other health impairments           ,607,671,791,"2,069",9,173,184,892,811,"2,069","1,179","1,758","2,545","3,127","3,626","3,862","16,097","3,977","4,062","3,916","3,849","3,632","2,881","22,317","1,016",194,76,49,"1,335","39,749",422,"1,638","4,858","11,880","20,951","39,749",0,"39,749","41,818"
2006,California                                        ,Specific learning disabilities     ,979,"1,306","1,567","3,852",15,192,330,"2,689",626,"3,852","2,741","6,815","13,575","19,938","25,540","29,200","97,809","30,909","31,265","31,982","33,435","33,955","31,178","192,724","10,579","1,450",348,132,"12,509","303,042","2,759","11,255","41,629","163,305","84,094","303,042",0,"303,042","306,894"
2006,California                                        ,Deaf-blindness                     ,         x,         x,10,30,0,         x,         x,         x,13,30,8,11,13,7,7,16,62,12,16,9,13,12,6,68,         x,9,         x,         x,26,156,         x,15,         x,65,63,156,0,156,186
2006,California                                        ,Multiple disabilities              ,243,274,264,781,8,100,85,361,227,781,282,316,292,290,329,323,"1,832",326,347,342,333,321,307,"1,976",248,205,177,153,783,"4,591",30,501,517,"1,939","1,604","4,591",0,"4,591","5,372"
2006,California                                        ,Autism                             ,"2,247","2,952","3,322","8,521",33,"1,369",652,"2,898","3,569","8,521","3,465","3,328","3,200","3,023","2,758","2,592","18,366","2,501","2,248","2,081","1,731","1,413","1,180","11,154",642,373,289,253,"1,557","31,077",186,"4,645","2,736","8,802","14,708","31,077",0,"31,077","39,598"
2006,California                                        ,Traumatic brain injury             ,26,23,45,94,         x,         x,         x,43,32,94,55,64,81,99,103,115,517,124,132,154,190,191,176,967,         x,48,29,         x,201,"1,685",         x,136,         x,749,577,"1,685",0,"1,685","1,779"
2006,California                                        ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,California                                        ,All disabilities                   ,"15,796","23,308","27,948","67,052",461,"6,085","4,701","32,153","23,652","67,052","34,734","39,585","46,957","50,522","52,757","52,815","277,370","51,971","50,681","50,276","50,833","50,739","45,598","300,098","17,838","5,047","3,019","2,313","28,217","605,685","5,399","37,380","72,304","286,584","204,018","605,685",0,"605,685","672,737"
2006,Colorado                                          ,Mental retardation                 ,         x,         x,33,45,0,         x,         x,17,22,45,127,170,177,209,232,205,"1,120",255,299,291,293,304,269,"1,711",241,173,120,25,559,"3,390",50,58,419,"1,224","1,639","3,390",0,0,"3,435"
2006,Colorado                                          ,Hearing impairments                ,55,53,79,187,0,         x,         x,59,121,187,106,100,106,109,99,102,622,101,106,121,109,106,95,638,52,23,         x,         x,90,"1,350",20,42,81,434,773,"1,350",0,0,"1,537"
2006,Colorado                                          ,Speech or language impairments     ,"1,173","1,962","2,292","5,427",51,130,214,"1,535","3,497","5,427","2,856","2,635","2,276","1,656","1,363","1,142","11,928",846,685,532,469,363,292,"3,187",131,31,         x,         x,170,"15,285",266,393,"1,081","4,472","9,073","15,285",0,0,"20,712"
2006,Colorado                                          ,Visual impairments                 ,13,13,15,41,0,         x,         x,11,26,41,21,23,21,22,         x,         x,130,25,         x,28,23,         x,         x,146,         x,         x,         x,         x,32,308,         x,         x,23,83,184,308,0,0,349
2006,Colorado                                          ,Emotional disturbance              ,         x,         x,37,45,0,         x,         x,12,30,45,153,281,353,451,533,601,"2,372",752,877,902,"1,007",941,742,"5,221",353,120,54,9,536,"8,129",172,76,"1,010","1,606","5,265","8,129",0,0,"8,174"
2006,Colorado                                          ,Orthopedic impairments             ,147,125,204,476,         x,         x,18,119,326,476,420,527,627,686,790,806,"3,856",897,790,826,894,740,618,"4,765",311,98,49,9,467,"9,088",132,123,670,"1,708","6,455","9,088",0,0,"9,564"
2006,Colorado                                          ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Colorado                                          ,Specific learning disabilities     ,13,17,133,163,         x,         x,13,62,84,163,558,"1,119","1,976","2,671","2,947","3,070","12,341","3,021","2,844","2,693","2,725","2,450","2,299","16,032","1,188",297,101,37,"1,623","29,996",569,350,"2,401","9,878","16,798","29,996",0,0,"30,159"
2006,Colorado                                          ,Deaf-blindness                     ,         x,         x,         x,6,0,0,0,         x,         x,6,         x,         x,         x,         x,         x,         x,14,0,         x,0,5,         x,         x,13,         x,         x,         x,0,6,33,0,         x,         x,10,18,33,0,0,39
2006,Colorado                                          ,Multiple disabilities              ,14,24,45,83,0,         x,         x,28,49,83,134,165,183,195,185,223,"1,085",224,226,234,232,250,191,"1,357",200,161,164,42,567,"3,009",31,82,214,786,"1,896","3,009",0,0,"3,092"
2006,Colorado                                          ,Autism                             ,62,71,116,249,         x,         x,14,44,180,249,156,174,158,156,132,159,935,130,111,132,99,91,69,632,36,29,10,0,75,"1,642",12,55,91,207,"1,277","1,642",0,0,"1,891"
2006,Colorado                                          ,Traumatic brain injury             ,         x,11,         x,23,0,         x,0,         x,         x,23,         x,         x,         x,         x,28,40,136,42,27,41,28,30,29,197,36,8,8,5,57,390,         x,10,         x,96,251,390,0,0,413
2006,Colorado                                          ,Developmental delay                ,"1,224","1,641","1,329","4,194",46,119,267,"1,269","2,493","4,194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,194"
2006,Colorado                                          ,All disabilities                   ,"2,714","3,932","4,293","10,939",105,284,538,"3,165","6,847","10,939","4,545","5,211","5,899","6,180","6,331","6,373","34,539","6,293","5,992","5,800","5,884","5,301","4,629","33,899","2,569",949,532,132,"4,182","72,620","1,267","1,205","6,015","20,504","43,629","72,620",0,0,"83,559"
2006,Connecticut                                       ,Mental retardation                 ,7,7,20,34,0,         x,         x,         x,27,34,81,94,98,133,153,191,750,202,185,218,257,265,242,"1,369",225,188,166,84,663,"2,782",10,53,602,613,"1,504","2,782",         x,         x,"2,816"
2006,Connecticut                                       ,Hearing impairments                ,11,24,24,59,0,         x,         x,8,43,59,49,35,59,65,49,53,310,54,61,66,58,55,64,358,29,12,         x,         x,46,714,         x,         x,100,151,420,714,0,714,773
2006,Connecticut                                       ,Speech or language impairments     ,336,766,"1,177","2,279",15,60,205,325,"1,674","2,279","1,910","1,823","1,635","1,305","1,095",965,"8,733",858,740,541,481,421,348,"3,389",160,24,         x,         x,197,"12,319",49,318,"1,888","2,370","7,694","12,319",0,"12,319","14,598"
2006,Connecticut                                       ,Visual impairments                 ,         x,13,         x,27,0,         x,         x,         x,21,27,13,13,21,21,20,12,100,16,13,17,26,25,24,121,15,7,         x,         x,26,247,         x,         x,48,46,146,247,0,247,274
2006,Connecticut                                       ,Emotional disturbance              ,         x,         x,9,11,         x,         x,         x,         x,7,11,45,95,146,186,284,323,"1,079",458,546,646,809,906,799,"4,164",398,123,67,26,614,"5,857",47,44,"1,255","1,250","3,261","5,857",0,"5,857","5,868"
2006,Connecticut                                       ,Orthopedic impairments             ,7,7,12,26,0,         x,         x,         x,21,26,         x,         x,27,21,27,28,         x,         x,29,         x,41,34,51,         x,18,         x,         x,         x,         x,374,         x,         x,26,40,300,374,0,374,400
2006,Connecticut                                       ,Other health impairments           ,20,30,59,109,0,         x,         x,12,88,109,281,438,610,798,944,964,"4,035","1,056","1,143","1,049","1,153","1,122",996,"6,519",416,92,23,10,541,"11,095",57,102,"1,436","1,544","7,956","11,095",0,"11,095","11,204"
2006,Connecticut                                       ,Specific learning disabilities     ,         x,         x,18,22,0,         x,         x,6,12,22,177,458,"1,161","1,737","2,123","2,209","7,865","2,334","2,403","2,374","2,226","2,365","2,059","13,761","1,035",219,63,17,"1,334","22,960",106,209,"3,834","4,754","14,057","22,960",         x,         x,"22,982"
2006,Connecticut                                       ,Deaf-blindness                     ,         x,0,         x,         x,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,8,         x,6,5,         x,         x,         x,         x,         x,         x,         x,53,0,         x,         x,5,42,53,0,53,         x
2006,Connecticut                                       ,Multiple disabilities              ,15,18,39,72,         x,0,12,         x,52,72,91,125,156,148,165,163,848,175,166,190,172,173,175,"1,051",141,120,106,50,417,"2,316",8,61,421,431,"1,395","2,316",         x,         x,"2,388"
2006,Connecticut                                       ,Autism                             ,83,144,226,453,         x,         x,49,48,326,453,343,345,355,290,303,247,"1,883",266,235,234,217,144,149,"1,245",93,68,48,24,233,"3,361",12,126,443,296,"2,484","3,361",0,"3,361","3,814"
2006,Connecticut                                       ,Traumatic brain injury             ,0,         x,0,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,7,10,         x,8,9,         x,         x,         x,7,         x,         x,27,114,0,         x,         x,24,72,114,0,114,         x
2006,Connecticut                                       ,Developmental delay                ,892,"1,498","1,345","3,735",17,120,506,784,"2,308","3,735",102,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,102,         x,         x,16,41,42,102,0,102,"3,837"
2006,Connecticut                                       ,All disabilities                   ,"1,379","2,514","2,940","6,833",37,225,790,"1,197","4,584","6,833","3,122","3,451","4,275","4,715","5,172","5,164","25,899","5,460","5,539","5,372","5,454","5,524","4,920","32,269","2,544",864,501,217,"4,126","62,294",295,975,"10,086","11,565","39,373","62,294",         x,         x,"69,127"
2006,Delaware                                          ,Mental retardation                 ,21,74,98,193,         x,         x,77,16,90,193,109,91,122,137,143,127,729,174,168,167,175,192,164,"1,040",105,66,49,11,231,"2,000",         x,         x,"1,071",156,751,"2,000",0,"2,000","2,193"
2006,Delaware                                          ,Hearing impairments                ,9,8,6,23,0,0,         x,         x,17,23,17,25,32,22,21,22,139,21,18,20,17,22,15,113,10,7,         x,         x,19,271,0,11,73,35,152,271,0,271,294
2006,Delaware                                          ,Speech or language impairments     ,82,212,321,615,         x,         x,115,23,467,615,395,378,351,218,179,104,"1,625",48,32,         x,5,         x,         x,99,0,0,0,0,0,"1,724",         x,         x,381,104,"1,200","1,724",0,"1,724","2,339"
2006,Delaware                                          ,Visual impairments                 ,         x,         x,5,11,0,0,         x,         x,5,11,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,5,         x,         x,0,0,0,         x,45,0,         x,13,         x,29,45,0,45,56
