Created,10/5/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2005,California                                        ,Hearing impairments                ,345,399,391,"1,135",6,109,68,561,391,"1,135",513,624,747,785,851,978,"4,498",919,880,904,849,767,728,"5,047",377,128,84,46,635,"10,180",83,"1,069",811,"5,031","3,186","10,180",0,0,"11,315"
2005,California                                        ,Speech or language impairments     ,"9,706","16,386","19,439","45,531",295,"3,437","3,045","21,588","17,166","45,531","22,692","23,764","22,631","19,286","14,589","10,150","113,112","6,646","4,915","3,348","2,607","1,911","1,477","20,904",492,59,         x,         x,578,"134,594","1,124","12,144","9,464","60,568","51,294","134,594",0,0,"180,125"
2005,California                                        ,Visual impairments                 ,155,157,203,515,5,54,27,228,201,515,238,264,287,284,307,315,"1,695",332,326,320,345,274,263,"1,860",164,67,67,46,344,"3,899",25,401,378,"1,594","1,501","3,899",0,0,"4,414"
2005,California                                        ,Emotional disturbance              ,10,15,83,108,         x,         x,28,23,48,108,215,495,777,"1,167","1,577","1,955","6,186","2,403","2,807","3,246","3,675","3,772","3,541","19,444","1,300",300,112,56,"1,768","27,398",348,801,"6,159","6,576","13,514","27,398",0,0,"27,506"
2005,California                                        ,Orthopedic impairments             ,618,680,838,"2,136",13,171,144,"1,039",769,"2,136",846,931,958,981,"1,052",987,"5,755","1,043",993,919,882,821,826,"5,484",501,363,297,242,"1,403","12,642",81,"1,045","1,112","5,686","4,718","12,642",0,0,"14,778"
2005,California                                        ,Other health impairments           ,576,694,732,"2,002",12,162,181,818,829,"2,002","1,133","1,761","2,385","2,991","3,347","3,589","15,206","3,747","3,694","3,665","3,551","2,950","2,492","20,099",827,138,81,46,"1,092","36,397",403,"1,454","4,237","10,614","19,689","36,397",0,0,"38,399"
2005,California                                        ,Specific learning disabilities     ,279,627,"1,230","2,136",9,135,171,"1,426",395,"2,136","2,786","7,256","14,016","20,945","26,652","29,997","101,652","31,274","33,014","34,600","35,552","33,951","30,882","199,273","9,991","1,289",304,113,"11,697","312,622","2,900","11,790","43,538","163,805","90,589","312,622",0,0,"314,758"
2005,California                                        ,Deaf-blindness                     ,10,5,12,27,         x,         x,         x,11,10,27,14,12,7,9,22,11,75,20,12,15,11,6,8,72,13,8,         x,         x,28,175,         x,19,         x,77,64,175,0,0,202
2005,California                                        ,Multiple disabilities              ,259,288,280,827,6,115,88,375,243,827,316,329,319,361,377,373,"2,075",352,367,334,355,340,308,"2,056",257,216,186,163,822,"4,953",39,538,571,"1,975","1,830","4,953",0,0,"5,780"
2005,California                                        ,Autism                             ,"2,036","2,809","3,123","7,968",32,"1,293",640,"2,653","3,350","7,968","3,029","2,993","2,774","2,572","2,451","2,329","16,148","2,142","2,006","1,659","1,340","1,159",841,"9,147",504,332,265,207,"1,308","26,603",168,"3,932","2,486","7,242","12,775","26,603",0,0,"34,571"
2005,California                                        ,Traumatic brain injury             ,18,37,38,93,0,         x,         x,51,29,93,58,72,83,91,110,111,525,125,143,165,166,168,188,955,103,42,31,21,197,"1,677",         x,126,         x,703,636,"1,677",0,0,"1,770"
2005,California                                        ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,California                                        ,All disabilities                   ,"15,086","23,502","28,065","66,653",408,"5,847","4,783","31,124","24,491","66,653","33,717","40,622","47,234","51,838","53,964","53,527","280,902","51,899","52,254","52,184","52,487","49,113","44,454","302,391","16,757","4,585","2,830","2,200","26,372","609,665","5,510","36,593","73,678","283,175","210,709","609,665",0,0,"676,318"
2005,Colorado                                          ,Mental retardation                 ,         x,         x,36,41,0,         x,0,         x,20,41,125,157,188,224,189,246,"1,129",280,282,279,325,292,285,"1,743",239,159,124,23,545,"3,417",48,59,413,"1,193","1,704","3,417",0,"3,417","3,458"
2005,Colorado                                          ,Hearing impairments                ,40,69,82,191,0,9,5,57,120,191,89,104,107,95,88,108,591,98,129,103,112,98,92,632,48,18,19,0,85,"1,308",19,45,70,409,765,"1,308",0,"1,308","1,499"
2005,Colorado                                          ,Speech or language impairments     ,"1,141","1,789","2,277","5,207",58,110,207,"1,384","3,448","5,207","2,809","2,632","2,245","1,684","1,474","1,136","11,980",864,698,577,476,358,277,"3,250",136,27,         x,         x,183,"15,413",268,416,"1,074","4,304","9,351","15,413",0,"15,413","20,620"
2005,Colorado                                          ,Visual impairments                 ,8,11,14,33,0,         x,         x,9,19,33,19,20,22,24,         x,         x,136,30,         x,23,22,         x,         x,150,         x,         x,         x,         x,27,313,         x,         x,24,77,196,313,0,313,346
2005,Colorado                                          ,Emotional disturbance              ,0,         x,         x,26,         x,0,         x,         x,20,26,139,230,349,457,539,694,"2,408",813,887,985,"1,055",967,800,"5,507",385,118,47,18,568,"8,483",165,77,"1,002","1,616","5,623","8,483",0,"8,483","8,509"
2005,Colorado                                          ,Orthopedic impairments             ,96,115,175,386,         x,         x,13,78,289,386,384,490,610,671,770,839,"3,764",775,822,892,744,703,590,"4,526",257,92,45,8,402,"8,692",113,125,621,"1,588","6,245","8,692",0,"8,692","9,078"
2005,Colorado                                          ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Colorado                                          ,Specific learning disabilities     ,0,5,70,75,0,         x,         x,26,38,75,513,"1,171","2,005","2,690","3,020","3,113","12,512","2,971","2,892","2,901","2,740","2,564","2,305","16,373","1,190",287,103,35,"1,615","30,500",554,402,"2,476","9,563","17,505","30,500",0,"30,500","30,575"
2005,Colorado                                          ,Deaf-blindness                     ,         x,         x,9,21,0,0,         x,         x,         x,21,         x,         x,7,7,         x,         x,29,6,         x,7,10,         x,         x,33,         x,         x,         x,0,9,71,         x,         x,         x,23,41,71,0,71,92
2005,Colorado                                          ,Multiple disabilities              ,18,10,35,63,0,         x,         x,22,37,63,151,183,187,166,205,204,"1,096",215,228,239,245,208,215,"1,350",195,193,166,36,590,"3,036",33,85,219,725,"1,974","3,036",0,"3,036","3,099"
2005,Colorado                                          ,Autism                             ,38,54,65,157,         x,         x,9,28,115,157,137,136,126,126,150,107,782,105,114,73,86,68,45,491,38,16,12,7,73,"1,346",12,52,80,155,"1,047","1,346",0,"1,346","1,503"
2005,Colorado                                          ,Traumatic brain injury             ,7,         x,         x,15,0,0,0,         x,         x,15,         x,         x,19,22,39,35,140,26,40,31,25,31,42,195,22,11,11,0,44,379,         x,10,         x,94,244,379,0,379,394
2005,Colorado                                          ,Developmental delay                ,"1,174","1,682","1,469","4,325",41,118,265,"1,225","2,676","4,325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,325"
2005,Colorado                                          ,All disabilities                   ,"2,532","3,749","4,259","10,540",103,258,514,"2,858","6,807","10,540","4,380","5,141","5,865","6,166","6,499","6,516","34,567","6,183","6,122","6,110","5,840","5,315","4,680","34,250","2,530",929,548,134,"4,141","72,958","1,225","1,285","6,006","19,747","44,695","72,958",0,"72,958","83,498"
2005,Connecticut                                       ,Mental retardation                 ,6,5,22,33,0,         x,         x,7,21,33,88,88,132,155,179,205,847,198,207,256,258,278,260,"1,457",229,195,173,61,658,"2,962",9,54,681,649,"1,569","2,962",0,0,"2,995"
2005,Connecticut                                       ,Hearing impairments                ,22,21,45,88,0,         x,         x,21,56,88,31,47,50,49,48,59,284,69,68,62,50,68,42,359,34,9,6,0,49,692,         x,         x,91,129,432,692,0,0,780
2005,Connecticut                                       ,Speech or language impairments     ,557,926,"1,301","2,784",8,52,226,367,"2,131","2,784","2,028","1,874","1,602","1,343","1,175","1,067","9,089",861,692,599,520,415,347,"3,434",158,23,10,0,191,"12,714",40,272,"1,937","2,136","8,329","12,714",0,0,"15,498"
2005,Connecticut                                       ,Visual impairments                 ,6,5,11,22,         x,         x,         x,         x,15,22,         x,19,22,18,         x,22,110,14,22,24,26,27,22,135,12,         x,6,         x,27,272,         x,         x,51,43,169,272,0,0,294
2005,Connecticut                                       ,Emotional disturbance              ,0,         x,         x,12,0,         x,         x,         x,7,12,51,116,165,258,310,459,"1,359",514,650,772,943,887,843,"4,609",353,126,85,37,601,"6,569",41,35,"1,562","1,398","3,533","6,569",0,0,"6,581"
2005,Connecticut                                       ,Orthopedic impairments             ,7,9,6,22,0,0,         x,         x,17,22,16,16,17,         x,10,         x,73,14,9,5,         x,         x,0,45,         x,         x,0,         x,5,123,0,         x,         x,22,84,123,0,0,145
2005,Connecticut                                       ,Other health impairments           ,19,28,97,144,         x,         x,10,13,115,144,305,473,640,831,909,954,"4,112","1,047","1,038","1,163","1,130","1,079",902,"6,359",345,56,26,8,435,"10,906",39,78,"1,337","1,346","8,106","10,906",0,0,"11,050"
2005,Connecticut                                       ,Specific learning disabilities     ,         x,         x,29,35,0,0,         x,         x,28,35,237,691,"1,305","1,946","2,157","2,465","8,801","2,476","2,505","2,450","2,636","2,370","2,088","14,525",935,178,69,29,"1,211","24,537",96,204,"4,118","4,819","15,300","24,537",0,0,"24,572"
2005,Connecticut                                       ,Deaf-blindness                     ,0,         x,         x,         x,0,0,0,         x,         x,         x,0,0,         x,         x,         x,         x,6,         x,         x,6,         x,         x,         x,23,         x,         x,         x,         x,8,37,0,         x,         x,8,27,37,0,0,         x
2005,Connecticut                                       ,Multiple disabilities              ,22,31,42,95,         x,         x,15,10,61,95,106,154,148,168,140,178,894,154,174,172,179,160,175,"1,014",136,109,106,41,392,"2,300",8,59,430,399,"1,404","2,300",0,0,"2,395"
2005,Connecticut                                       ,Autism                             ,102,135,175,412,0,17,49,36,310,412,314,293,254,279,241,231,"1,612",221,231,201,149,138,116,"1,056",85,43,43,14,185,"2,853",6,96,351,242,"2,158","2,853",0,0,"3,265"
2005,Connecticut                                       ,Traumatic brain injury             ,         x,0,         x,         x,0,0,0,         x,         x,         x,         x,5,         x,         x,         x,7,35,         x,         x,8,9,12,         x,63,15,         x,         x,         x,24,122,0,         x,         x,19,82,122,0,0,         x
2005,Connecticut                                       ,Developmental delay                ,"1,219","1,732","1,277","4,228",20,126,597,858,"2,627","4,228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,228"
2005,Connecticut                                       ,All disabilities                   ,"1,967","2,898","3,016","7,881",32,215,919,"1,323","5,392","7,881","3,192","3,776","4,340","5,063","5,198","5,653","27,222","5,583","5,607","5,718","5,911","5,446","4,814","33,079","2,308",750,531,197,"3,786","64,087",247,847,"10,590","11,210","41,193","64,087",0,0,"71,968"
2005,Delaware                                          ,Mental retardation                 ,10,78,96,184,0,6,74,15,89,184,88,112,132,143,123,177,775,172,188,171,197,187,148,"1,063",118,54,55,5,232,"2,070",         x,         x,"1,106",154,786,"2,070",0,0,"2,254"
2005,Delaware                                          ,Hearing impairments                ,         x,         x,13,23,0,         x,0,         x,20,23,25,26,21,21,23,19,135,16,20,19,24,18,16,113,13,         x,         x,         x,18,266,0,11,77,35,143,266,0,0,289
2005,Delaware                                          ,Speech or language impairments     ,86,203,322,611,         x,         x,116,21,467,611,373,386,295,284,         x,         x,         x,52,17,10,         x,         x,         x,         x,         x,0,0,0,         x,"1,671",         x,         x,378,106,"1,153","1,671",0,0,"2,282"
2005,Delaware                                          ,Visual impairments                 ,         x,         x,         x,11,0,0,         x,         x,6,11,         x,         x,         x,         x,         x,         x,18,         x,         x,         x,         x,         x,         x,23,0,0,0,0,0,41,0,         x,14,         x,25,41,0,0,52
2005,Delaware                                          ,Emotional disturbance              ,0,         x,         x,         x,0,0,         x,0,         x,         x,12,30,26,57,47,71,243,78,105,102,101,98,79,563,35,         x,         x,0,41,847,         x,         x,344,45,448,847,0,0,         x
